id,name,email,department,role
ee97d1cf-ea7e-4a89-b414-725c9f8b1198,Raymond Potter,michaelparks@example.net,Data Science,Solution Consultant
5c5f16bc-15d3-4393-b92d-9abda07fa76c,Peter Mcclain,wrightdenise@example.net,Full Stack,Solution Enabler
d5dc6925-3c52-4b3f-8f55-ce2bd0ada54a,Michael Silva,gregoryatkinson@example.com,Data Science,Solution Consultant
a80a7791-c959-4337-8b50-df54fecf07cc,Casey Pineda,abigail85@example.org,Data Engineering,Solution Consultant
6035078b-c086-4d16-9eb8-41df0e19c8b7,Brian Maynard,shaneroberts@example.net,Data Science,Solution Consultant
1403cb45-2abf-49f4-9636-bf5d2ad6a23f,David Parker,moorebrian@example.net,Data Science,Solution Consultant
befaa9bf-5f04-40af-8cf7-954317df39f0,Andrea Peterson,whitejeffrey@example.net,Data Engineering,Solution Enabler
ead9a91a-c6a3-4bd2-9a5f-4ed0cc84f5a3,George Humphrey,smithjennifer@example.com,Data Science,Software Engineer
befe5505-d8fe-4cc1-a84b-bfbda727fc23,Alexander Rodriguez,schmidtjeffrey@example.net,Data Science,Software Engineer
8d147b48-5f68-4159-9673-859217932880,Glen Miles,brittany38@example.com,Data Engineering,Solution Enabler
0d391dd0-ceb9-40e3-9459-c14145f35542,Luke Mcclure,troygarcia@example.com,Data Engineering,Solution Consultant
7572ffb8-c5f4-4fb8-86b8-659097758feb,Nathan Johnson,qerickson@example.com,Data Engineering,Sr Software Engineer
7fbd2fad-d24d-4f1e-9549-bb604814f6c0,James Kelly,zandrews@example.com,Data Engineering,Software Engineer
55fef6a4-f994-4022-a982-a70c7350d978,Megan Lopez,amanda24@example.org,Full Stack,Sr Software Engineer
70ba352f-d42f-4bac-b82f-3ac34ffe08d1,David Taylor,terrimartinez@example.net,Full Stack,Solution Enabler
c2697432-1d86-479e-8f9b-c2ef2eb922cc,Mr. Michael Barton,garciamichael@example.net,Data Science,Sr Software Engineer
7a08571b-a134-47ae-a73f-f263393f80fa,Carrie Mclaughlin,shawn34@example.org,Data Engineering,Software Engineer
6fadd2f5-490f-4352-b8d0-a20730537b67,Joseph Alvarez,aschmitt@example.com,Data Science,Solution Enabler
276ccdc4-ecd3-46c8-9e2c-cec229c1b70d,Christian Smith,callahannatalie@example.com,Full Stack,Software Engineer
94622f4a-0bdd-4093-958a-3dd83f86d144,Jessica Hatfield,gibsonhailey@example.com,Data Science,Solution Consultant
d0ee3477-7366-4b6c-9979-d199ee83c309,Kenneth Mcmahon,angelawilliams@example.com,Data Engineering,Sr Software Engineer
f335db47-8f27-4b73-9737-d18d07449ed2,Dennis Frey,nelsonpaul@example.org,Data Engineering,Solution Consultant
6f4e5663-9c58-45c8-a90b-70ec69b613bc,Toni Campos,lsims@example.net,Data Engineering,Software Engineer
ebd3dd8c-7548-4a1e-85a6-ae4780771ebc,Heather Fox,michaelrasmussen@example.org,Full Stack,Solution Enabler
9d2a91cd-b48d-4b15-8fb0-e9bb46d408dc,Laurie Pineda,steven18@example.org,Full Stack,Sr Software Engineer
56200190-5917-47b2-a1c1-947f6684749f,Jennifer Johnson,kayla07@example.com,Data Science,Solution Enabler
2aab5f17-34ec-4ff5-99ca-b3b253e2f21f,Patricia Horton,anthony07@example.org,Data Engineering,Sr Software Engineer
4d0a5205-f7ec-40be-aac7-92fa5877dc04,Alexis Rivas,dthomas@example.net,Data Science,Sr Software Engineer
d63ebe88-8472-48b1-a655-7a5c25aa7253,Mallory Simpson,hooperbonnie@example.org,Data Engineering,Sr Software Engineer
3f6b6159-9934-4d5b-ac2b-30cb74b421b2,Emily Taylor,hpineda@example.net,Data Engineering,Solution Consultant
639f6f51-d185-49ab-a556-fefbc11e4e8e,Christopher Martin,sellersjohn@example.com,Full Stack,Software Engineer
1c196597-1772-4701-ae69-a3224307dc56,Jamie Meyer,smithjuan@example.com,Full Stack,Solution Consultant
52a6cfde-d17c-4f5d-92c1-3c81f042f402,Jacob Sanford,yrobinson@example.com,Data Engineering,Solution Enabler
